ds,y,distribution_center_id,inventory_item_id
7/19/2023,1,4,270121
7/19/2023,1,4,457654
7/19/2023,4,5,441231
7/19/2023,4,5,273874
7/19/2023,4,5,441228
7/19/2023,2,6,19159
7/19/2023,2,6,218341
7/19/2023,1,6,11810
7/19/2023,4,6,273870
7/19/2023,2,7,19156
7/19/2023,1,7,359604
7/19/2023,2,8,388094
7/19/2023,2,8,368625
7/19/2023,1,8,291710
7/19/2023,4,9,177875
7/19/2023,1,9,20197
7/19/2023,4,9,446134
7/19/2023,2,9,388091
7/19/2023,4,9,441225
7/19/2023,4,9,446136
7/19/2023,1,9,436482
7/19/2023,4,10,177869
7/19/2023,1,10,305203
7/20/2023,1,1,346334
7/20/2023,1,1,418918
7/20/2023,4,1,441874
7/20/2023,2,1,282294
7/20/2023,4,2,441872
7/20/2023,2,2,413595
7/20/2023,1,2,241715
7/20/2023,4,2,441876
7/20/2023,2,2,413597
7/20/2023,1,2,429321
7/20/2023,2,3,282290
7/20/2023,2,3,473783
7/20/2023,1,3,316457
7/20/2023,1,4,436645
7/20/2023,1,4,129293
7/20/2023,1,5,435312
7/20/2023,1,6,447635
7/20/2023,1,6,350617
7/20/2023,2,7,473781
7/20/2023,1,8,240308
7/20/2023,1,8,212201
7/20/2023,2,8,249767
7/20/2023,1,9,56472
7/20/2023,4,9,441879
7/20/2023,2,9,249763
7/20/2023,1,9,181462
7/20/2023,2,10,369266
7/20/2023,2,10,369264
7/20/2023,1,10,85750
7/20/2023,1,10,405129
7/21/2023,1,1,204909
7/21/2023,2,1,94613
7/21/2023,2,1,289807
7/21/2023,1,1,216987
7/21/2023,1,1,148172
7/21/2023,1,2,99232
7/21/2023,1,2,450024
7/21/2023,1,2,242866
7/21/2023,4,2,422851
7/21/2023,1,2,198915
7/21/2023,1,2,113894
7/21/2023,2,3,241813
7/21/2023,2,3,289809
7/21/2023,4,4,422848
7/21/2023,2,4,365917
7/21/2023,3,4,149247
7/21/2023,2,4,94611
7/21/2023,1,5,26591
7/21/2023,2,5,241817
7/21/2023,1,5,162543
7/21/2023,2,5,98218
7/21/2023,4,5,422853
7/21/2023,1,8,324243
7/21/2023,3,8,149241
7/21/2023,1,8,215517
7/21/2023,4,8,422846
7/21/2023,1,9,173513
7/21/2023,3,9,149245
7/21/2023,1,9,280602
7/21/2023,2,10,365921
7/21/2023,2,10,98216
7/21/2023,1,10,305489
7/21/2023,1,10,8119
7/22/2023,1,1,433976
7/22/2023,1,1,352127
7/22/2023,2,1,36771
7/22/2023,1,1,238144
7/22/2023,2,1,231841
7/22/2023,2,1,398742
7/22/2023,1,1,47897
7/22/2023,2,1,302915
7/22/2023,1,1,203003
7/22/2023,2,1,302919
7/22/2023,3,2,75760
7/22/2023,4,2,416621
7/22/2023,1,2,298881
7/22/2023,4,2,157000
7/22/2023,1,2,306198
7/22/2023,1,2,324077
7/22/2023,1,2,468011
7/22/2023,4,2,157007
7/22/2023,1,2,291292
7/22/2023,1,3,389281
7/22/2023,1,3,322335
7/22/2023,2,3,402055
7/22/2023,1,3,150440
7/22/2023,2,3,472211
7/22/2023,1,3,346844
7/22/2023,3,3,75765
7/22/2023,3,3,131830
7/22/2023,1,4,123130
7/22/2023,2,4,201717
7/22/2023,2,5,472214
7/22/2023,1,5,175494
7/22/2023,4,5,416623
7/22/2023,2,5,402053
7/22/2023,2,6,231843
7/22/2023,1,6,208212
7/22/2023,3,6,131828
7/22/2023,3,6,29879
7/22/2023,1,6,140368
7/22/2023,1,6,223506
7/22/2023,4,6,416625
7/22/2023,1,7,344147
7/22/2023,1,7,273383
7/22/2023,3,7,75762
7/22/2023,1,7,69737
7/22/2023,1,7,258246
7/22/2023,1,7,385558
7/22/2023,2,7,266059
7/22/2023,2,7,201719
7/22/2023,1,7,353149
7/22/2023,4,7,157004
7/22/2023,4,7,416619
7/22/2023,1,8,377257
7/22/2023,2,8,398740
7/22/2023,2,8,36768
7/22/2023,2,9,318566
7/22/2023,3,9,29873
7/22/2023,4,9,157002
7/22/2023,1,9,52177
7/22/2023,3,9,131833
7/22/2023,2,9,266061
7/22/2023,3,10,29877
7/22/2023,1,10,373099
7/22/2023,2,10,318569
7/22/2023,1,10,12551
7/23/2023,1,1,57826
7/23/2023,1,1,92776
7/23/2023,1,1,281579
7/23/2023,2,1,420063
7/23/2023,1,1,317634
7/23/2023,1,2,174490
7/23/2023,2,2,469777
7/23/2023,1,2,248820
7/23/2023,1,2,326214
7/23/2023,1,3,254369
7/23/2023,2,4,37693
7/23/2023,3,4,3736
7/23/2023,1,4,234803
7/23/2023,1,5,351638
7/23/2023,1,5,46227
7/23/2023,1,5,264069
7/23/2023,1,6,156716
7/23/2023,1,6,342272
7/23/2023,2,6,37696
7/23/2023,1,7,120508
7/23/2023,2,7,469779
7/23/2023,2,8,420065
7/23/2023,1,9,361434
7/23/2023,1,9,222664
7/23/2023,3,10,3731
7/23/2023,3,10,3733
7/23/2023,1,10,328528
7/24/2023,1,1,347782
7/24/2023,1,1,417001
7/24/2023,3,1,473719
7/24/2023,1,1,254427
7/24/2023,1,1,373374
7/24/2023,1,1,416804
7/24/2023,3,1,181689
7/24/2023,3,1,473725
7/24/2023,2,1,259303
7/24/2023,3,1,181683
7/24/2023,2,1,361745
7/24/2023,1,2,237932
7/24/2023,1,2,39418
7/24/2023,1,2,140440
7/24/2023,3,2,70293
7/24/2023,1,3,148955
7/24/2023,1,3,160116
7/24/2023,1,3,177268
7/24/2023,2,3,418008
7/24/2023,2,3,418010
7/24/2023,3,3,473723
7/24/2023,1,4,5862
7/24/2023,1,4,429587
7/24/2023,1,4,181111
7/24/2023,2,4,259299
7/24/2023,3,5,181686
7/24/2023,1,5,467725
7/24/2023,2,6,361743
7/24/2023,3,6,36
7/24/2023,3,6,39
7/24/2023,3,6,70287
7/24/2023,1,6,458867
7/24/2023,1,6,160496
7/24/2023,3,8,34
7/24/2023,1,8,225088
7/24/2023,3,9,70289
7/24/2023,1,10,107711
7/25/2023,3,1,298408
7/25/2023,1,1,311928
7/25/2023,1,1,26142
7/25/2023,1,1,363549
7/25/2023,2,1,330077
7/25/2023,3,1,298405
7/25/2023,1,1,278130
7/25/2023,1,2,275160
7/25/2023,2,2,349030
7/25/2023,1,2,332317
7/25/2023,4,2,214041
7/25/2023,4,2,180597
7/25/2023,1,2,395872
7/25/2023,1,2,234259
7/25/2023,2,2,330079
7/25/2023,4,2,180592
7/25/2023,1,2,11145
7/25/2023,2,2,349028
7/25/2023,1,2,288078
7/25/2023,4,3,484574
7/25/2023,1,3,86224
7/25/2023,1,3,272434
7/25/2023,2,3,148975
7/25/2023,1,3,33520
7/25/2023,4,3,484565
7/25/2023,2,4,445321
7/25/2023,1,4,470989
7/25/2023,1,5,409362
7/25/2023,4,5,11276
7/25/2023,4,5,180594
7/25/2023,4,5,214039
7/25/2023,4,6,484569
7/25/2023,2,6,18642
7/25/2023,1,6,320142
7/25/2023,1,6,202236
7/25/2023,4,6,180590
7/25/2023,3,6,298403
7/25/2023,4,6,214036
7/25/2023,4,6,11267
7/25/2023,2,6,445325
7/25/2023,2,7,475467
7/25/2023,4,7,214034
7/25/2023,4,7,11270
7/25/2023,1,8,309684
7/25/2023,1,8,101078
7/25/2023,1,8,113151
7/25/2023,1,8,229745
7/25/2023,4,9,11272
7/25/2023,2,10,18640
7/25/2023,1,10,251142
7/25/2023,2,10,475469
7/25/2023,2,10,148978
7/25/2023,4,10,484571
7/25/2023,1,10,477370
7/26/2023,1,1,226666
7/26/2023,1,1,464879
7/26/2023,3,1,317980
7/26/2023,1,2,99359
7/26/2023,3,2,305412
7/26/2023,1,2,394673
7/26/2023,2,2,97829
7/26/2023,2,2,367020
7/26/2023,3,2,305407
7/26/2023,4,2,4129
7/26/2023,1,3,101975
7/26/2023,1,3,457052
7/26/2023,3,3,317978
7/26/2023,2,3,189656
7/26/2023,1,3,397162
7/26/2023,1,3,303291
7/26/2023,3,5,305410
7/26/2023,1,5,68163
7/26/2023,2,5,189653
7/26/2023,3,5,317976
7/26/2023,4,6,4126
7/26/2023,2,6,367018
7/26/2023,1,6,483531
7/26/2023,1,6,80871
7/26/2023,1,6,148483
7/26/2023,1,6,318205
7/26/2023,2,6,109180
7/26/2023,1,7,412704
7/26/2023,1,8,489412
7/26/2023,2,8,97831
7/26/2023,1,8,206215
7/26/2023,1,8,188917
7/26/2023,1,8,411519
7/26/2023,1,8,390606
7/26/2023,1,8,41433
7/26/2023,4,9,4123
7/26/2023,2,9,109178
7/26/2023,1,10,71606
7/26/2023,4,10,4132
7/27/2023,1,1,488318
7/27/2023,1,1,44307
7/27/2023,4,1,479068
7/27/2023,4,1,479070
7/27/2023,1,2,149740
7/27/2023,3,2,414836
7/27/2023,4,2,462445
7/27/2023,3,2,414840
7/27/2023,2,2,135644
7/27/2023,1,3,127629
7/27/2023,1,3,71726
7/27/2023,1,3,16541
7/27/2023,4,3,276045
7/27/2023,2,3,378479
7/27/2023,2,3,96396
7/27/2023,4,3,462451
7/27/2023,3,4,262393
7/27/2023,1,4,248638
7/27/2023,1,4,450222
7/27/2023,4,4,276050
7/27/2023,1,4,367007
7/27/2023,1,4,297958
7/27/2023,1,4,431386
7/27/2023,4,5,462447
7/27/2023,1,6,335310
7/27/2023,4,6,276043
7/27/2023,4,6,133049
7/27/2023,1,6,318571
7/27/2023,1,6,104998
7/27/2023,1,7,140418
7/27/2023,1,7,33724
7/27/2023,2,7,215386
7/27/2023,2,7,215389
7/27/2023,2,7,135642
7/27/2023,2,7,437629
7/27/2023,4,7,133056
7/27/2023,3,7,414833
7/27/2023,2,7,378477
7/27/2023,2,7,174826
7/27/2023,3,8,262389
7/27/2023,4,8,133053
7/27/2023,1,8,101500
7/27/2023,4,8,133058
7/27/2023,2,8,99506
7/27/2023,3,8,262385
7/27/2023,2,8,99502
7/27/2023,1,8,444025
7/27/2023,4,9,479066
7/27/2023,1,9,408567
7/27/2023,4,9,462443
7/27/2023,2,9,174828
7/27/2023,1,9,28937
7/27/2023,1,9,375170
7/27/2023,4,9,479072
7/27/2023,4,9,276048
7/27/2023,1,10,41701
7/27/2023,2,10,96399
7/27/2023,2,10,437626
7/27/2023,1,10,309602
7/28/2023,1,1,343217
7/28/2023,2,1,26531
7/28/2023,4,1,412224
7/28/2023,2,1,129313
7/28/2023,1,2,233979
7/28/2023,4,2,191312
7/28/2023,4,2,412222
7/28/2023,1,2,11779
7/28/2023,1,2,434843
7/28/2023,2,2,81562
7/28/2023,1,2,266920
7/28/2023,1,2,280494
7/28/2023,1,3,267514
7/28/2023,4,3,412230
7/28/2023,1,3,317929
7/28/2023,1,4,487427
7/28/2023,4,4,191310
7/28/2023,1,4,219142
7/28/2023,1,4,489914
7/28/2023,4,5,412226
7/28/2023,1,5,361942
7/28/2023,1,5,480541
7/28/2023,4,6,191314
7/28/2023,1,6,228963
7/28/2023,1,6,87724
7/28/2023,1,6,480936
7/28/2023,2,6,129316
7/28/2023,1,7,287555
7/28/2023,1,7,213412
7/28/2023,1,7,484154
7/28/2023,1,8,166828
7/28/2023,2,8,81560
7/28/2023,4,8,191316
7/28/2023,1,8,404075
7/28/2023,1,9,99268
7/28/2023,2,10,26528
7/28/2023,1,10,269241
7/29/2023,4,1,312196
7/29/2023,2,1,476952
7/29/2023,4,1,99275
7/29/2023,4,1,99273
7/29/2023,2,1,322571
7/29/2023,2,1,288485
7/29/2023,4,1,247157
7/29/2023,4,1,247153
7/29/2023,2,1,288488
7/29/2023,4,2,99277
7/29/2023,3,2,410170
7/29/2023,4,2,312203
7/29/2023,1,2,362239
7/29/2023,1,2,387160
7/29/2023,1,2,3784
7/29/2023,1,2,469920
7/29/2023,1,3,137343
7/29/2023,1,3,137741
7/29/2023,1,3,464799
7/29/2023,1,3,123537
7/29/2023,1,4,254087
7/29/2023,4,4,247159
7/29/2023,3,4,128447
7/29/2023,2,4,422662
7/29/2023,2,4,422664
7/29/2023,2,5,375447
7/29/2023,4,5,247150
7/29/2023,3,5,410177
7/29/2023,4,6,312201
7/29/2023,2,6,476949
7/29/2023,2,7,375444
7/29/2023,1,7,301230
7/29/2023,1,7,10623
7/29/2023,2,7,322575
7/29/2023,1,8,131909
7/29/2023,4,8,99271
7/29/2023,3,8,128440
7/29/2023,1,9,208121
7/29/2023,1,9,26878
7/29/2023,4,9,312199
7/29/2023,3,9,128443
7/29/2023,3,10,410174
7/30/2023,1,1,423522
7/30/2023,2,1,291384
7/30/2023,1,1,239537
7/30/2023,2,1,116436
7/30/2023,1,1,372873
7/30/2023,1,2,402955
7/30/2023,1,2,223672
7/30/2023,2,2,428611
7/30/2023,2,2,323332
7/30/2023,4,2,400531
7/30/2023,1,2,99305
7/30/2023,3,3,24231
7/30/2023,2,3,142853
7/30/2023,1,3,193466
7/30/2023,3,3,24238
7/30/2023,1,3,168697
7/30/2023,2,3,428607
7/30/2023,2,3,278041
7/30/2023,1,4,15871
7/30/2023,1,4,366350
7/30/2023,2,4,116438
7/30/2023,4,5,400528
7/30/2023,1,5,88787
7/30/2023,1,6,112035
7/30/2023,2,6,432408
7/30/2023,2,6,483442
7/30/2023,2,7,323330
7/30/2023,2,7,483445
7/30/2023,1,7,53623
7/30/2023,4,7,400537
7/30/2023,3,7,24235
7/30/2023,2,7,142851
7/30/2023,2,7,432410
7/30/2023,1,8,157761
7/30/2023,4,8,400535
7/30/2023,2,8,291387
7/30/2023,1,9,234719
7/30/2023,1,9,288384
7/30/2023,1,9,169225
7/30/2023,2,10,278039
7/31/2023,1,1,46058
7/31/2023,1,1,6116
7/31/2023,1,1,393298
7/31/2023,1,1,404153
7/31/2023,2,1,457348
7/31/2023,3,2,24772
7/31/2023,1,2,7575
7/31/2023,4,2,252074
7/31/2023,1,2,126783
7/31/2023,2,2,395108
7/31/2023,2,2,377064
7/31/2023,1,2,485790
7/31/2023,2,3,395106
7/31/2023,1,3,189359
7/31/2023,1,3,351951
7/31/2023,1,3,424472
7/31/2023,1,3,90557
7/31/2023,3,3,20264
7/31/2023,4,3,61291
7/31/2023,1,3,191821
7/31/2023,1,3,12138
7/31/2023,2,3,488804
7/31/2023,1,4,471445
7/31/2023,2,4,148793
7/31/2023,1,4,83118
7/31/2023,2,4,72645
7/31/2023,1,4,161227
7/31/2023,1,4,479504
7/31/2023,3,5,24774
7/31/2023,4,5,252076
7/31/2023,3,5,20266
7/31/2023,3,5,20262
7/31/2023,4,6,252083
7/31/2023,3,6,24770
7/31/2023,2,6,377062
7/31/2023,2,6,72641
7/31/2023,1,6,431660
7/31/2023,2,6,457352
7/31/2023,1,6,239755
7/31/2023,1,6,314058
7/31/2023,4,6,252080
7/31/2023,4,6,61288
7/31/2023,2,7,148789
7/31/2023,1,7,97586
7/31/2023,2,7,488802
7/31/2023,1,7,429387
7/31/2023,1,7,324332
7/31/2023,1,8,428092
7/31/2023,4,8,61293
7/31/2023,4,8,61296
7/31/2023,1,8,382746
7/31/2023,1,8,226240
8/1/2023,1,1,77881
8/1/2023,2,1,58546
8/1/2023,2,1,446285
8/1/2023,1,1,277592
8/1/2023,2,1,197698
8/1/2023,2,1,483791
8/1/2023,2,1,483793
8/1/2023,3,1,408362
8/1/2023,1,1,475200
8/1/2023,2,2,361558
8/1/2023,2,2,369944
8/1/2023,1,2,144678
8/1/2023,1,2,397226
8/1/2023,1,3,28684
8/1/2023,2,3,220376
8/1/2023,1,3,440990
8/1/2023,1,3,229856
8/1/2023,1,3,149819
8/1/2023,3,3,408358
8/1/2023,1,5,239125
8/1/2023,1,5,309946
8/1/2023,2,5,238362
8/1/2023,1,5,365437
8/1/2023,1,6,101178
8/1/2023,2,6,220374
8/1/2023,2,7,446289
8/1/2023,2,7,4257
8/1/2023,2,7,233315
8/1/2023,1,7,38348
8/1/2023,1,8,198692
8/1/2023,2,8,4255
8/1/2023,3,8,408360
8/1/2023,1,8,55559
8/1/2023,1,9,120788
8/1/2023,2,9,233313
8/1/2023,2,9,238360
8/1/2023,2,9,197700
8/1/2023,2,10,369948
8/1/2023,2,10,361560
8/1/2023,2,10,58548
8/1/2023,1,10,258449
8/2/2023,2,1,72759
8/2/2023,1,1,107821
8/2/2023,4,1,443835
8/2/2023,1,1,439410
8/2/2023,2,1,46688
8/2/2023,4,1,443829
8/2/2023,2,2,46690
8/2/2023,3,2,43865
8/2/2023,1,2,120311
8/2/2023,1,2,458172
8/2/2023,4,2,443832
8/2/2023,3,2,145069
8/2/2023,1,2,110829
8/2/2023,1,2,38117
8/2/2023,3,2,270286
8/2/2023,2,3,75823
8/2/2023,2,3,72762
8/2/2023,4,3,211375
8/2/2023,3,3,270288
8/2/2023,3,3,145073
8/2/2023,2,4,413084
8/2/2023,3,4,270284
8/2/2023,3,4,43862
8/2/2023,4,4,211370
8/2/2023,4,4,443838
8/2/2023,3,5,370690
8/2/2023,1,5,241577
8/2/2023,1,5,160191
8/2/2023,1,5,379574
8/2/2023,3,5,43858
8/2/2023,1,5,294843
8/2/2023,3,5,370684
8/2/2023,1,5,8326
8/2/2023,1,6,24485
8/2/2023,1,6,223613
8/2/2023,1,6,337430
8/2/2023,1,6,34733
8/2/2023,1,6,386112
8/2/2023,1,6,211813
8/2/2023,1,6,417063
8/2/2023,4,6,211368
8/2/2023,2,7,413087
8/2/2023,1,7,317121
8/2/2023,3,8,370686
8/2/2023,3,8,145071
8/2/2023,1,8,312242
8/2/2023,1,9,26468
8/2/2023,2,9,75821
8/2/2023,1,10,124643
8/2/2023,4,10,211373
8/3/2023,1,1,45325
8/3/2023,2,1,352556
8/3/2023,1,1,439752
8/3/2023,1,1,301699
8/3/2023,1,1,25454
8/3/2023,1,1,258228
8/3/2023,1,1,425973
8/3/2023,2,1,82185
8/3/2023,1,1,316172
8/3/2023,1,2,308341
8/3/2023,2,3,45256
8/3/2023,2,3,288641
8/3/2023,3,3,448363
8/3/2023,1,3,839
8/3/2023,1,4,475062
8/3/2023,2,4,447985
8/3/2023,2,4,479288
8/3/2023,1,4,253480
8/3/2023,1,5,111462
8/3/2023,2,5,479285
8/3/2023,1,6,465230
8/3/2023,1,6,147936
8/3/2023,2,6,352553
8/3/2023,2,6,447983
8/3/2023,2,6,86626
8/3/2023,1,6,221741
8/3/2023,1,7,234285
8/3/2023,2,7,288638
8/3/2023,1,7,379877
8/3/2023,2,7,438032
8/3/2023,2,7,438030
8/3/2023,1,8,40480
8/3/2023,2,8,45254
8/3/2023,1,9,255856
8/3/2023,2,9,86624
8/3/2023,2,9,82183
8/3/2023,1,9,209863
8/3/2023,3,9,448365
8/3/2023,1,10,112312
8/3/2023,3,10,448359
8/4/2023,2,1,74698
8/4/2023,2,1,74700
8/4/2023,2,1,296042
8/4/2023,1,1,325510
8/4/2023,3,1,484298
8/4/2023,1,1,352722
8/4/2023,1,1,24225
8/4/2023,2,2,58222
8/4/2023,2,2,275780
8/4/2023,2,2,255333
8/4/2023,2,2,439921
8/4/2023,3,2,184811
8/4/2023,1,3,400550
8/4/2023,2,3,343210
8/4/2023,1,3,451203
8/4/2023,1,3,469853
8/4/2023,3,3,184807
8/4/2023,2,3,343214
8/4/2023,3,3,484300
8/4/2023,1,3,273932
8/4/2023,2,3,296040
8/4/2023,2,3,170145
8/4/2023,1,3,328733
8/4/2023,2,3,439923
8/4/2023,3,3,134833
8/4/2023,1,3,48625
8/4/2023,2,3,346990
8/4/2023,1,4,265860
8/4/2023,3,4,484303
8/4/2023,1,4,33159
8/4/2023,1,4,479540
8/4/2023,2,4,346992
8/4/2023,2,5,170142
8/4/2023,1,5,31691
8/4/2023,2,5,456697
8/4/2023,1,5,409791
8/4/2023,3,5,134835
8/4/2023,3,6,184809
8/4/2023,3,6,134829
8/4/2023,1,6,414763
8/4/2023,2,6,255331
8/4/2023,2,7,58218
8/4/2023,2,7,456700
8/4/2023,1,7,465097
8/4/2023,2,8,486075
8/4/2023,2,8,275777
8/4/2023,1,8,297547
8/4/2023,1,8,212744
8/4/2023,1,8,343394
8/4/2023,2,9,486078
8/4/2023,1,9,430863
8/4/2023,1,9,486665
8/4/2023,1,9,136420
8/4/2023,1,9,90248
8/4/2023,1,10,156589
8/4/2023,1,10,130728
8/4/2023,1,10,122217
8/5/2023,2,1,150996
8/5/2023,1,1,388027
8/5/2023,2,2,93734
8/5/2023,3,2,279455
8/5/2023,2,2,93730
8/5/2023,2,2,484682
8/5/2023,2,2,136384
8/5/2023,2,2,484684
8/5/2023,2,3,136380
8/5/2023,1,3,23024
8/5/2023,4,3,11250
8/5/2023,4,3,11246
8/5/2023,1,3,208670
8/5/2023,1,4,355786
8/5/2023,2,4,164043
8/5/2023,1,5,267463
8/5/2023,2,5,164041
8/5/2023,1,6,477589
8/5/2023,1,6,178390
8/5/2023,1,6,430468
8/5/2023,2,6,150994
8/5/2023,1,7,243505
8/5/2023,4,7,11252
8/5/2023,1,7,355873
8/5/2023,2,7,436141
8/5/2023,1,7,396900
8/5/2023,4,7,11254
8/5/2023,1,8,476148
8/5/2023,3,8,279458
8/5/2023,1,8,14779
8/5/2023,2,9,457245
8/5/2023,2,9,436138
8/5/2023,1,9,241572
8/5/2023,1,9,130329
8/5/2023,2,10,457248
8/5/2023,1,10,68927
8/5/2023,1,10,293995
8/5/2023,3,10,279453
8/6/2023,1,1,125701
8/6/2023,2,1,237338
8/6/2023,1,2,395607
8/6/2023,1,2,22861
8/6/2023,1,2,227768
8/6/2023,2,2,378199
8/6/2023,1,2,3918
8/6/2023,1,2,243644
8/6/2023,1,3,396919
8/6/2023,3,3,192983
8/6/2023,3,3,192003
8/6/2023,1,3,102843
8/6/2023,2,4,378201
8/6/2023,2,4,237341
8/6/2023,2,4,383181
8/6/2023,1,4,349159
8/6/2023,1,4,482403
8/6/2023,1,4,366842
8/6/2023,1,5,340133
8/6/2023,1,5,147956
8/6/2023,3,5,192007
8/6/2023,1,6,134374
8/6/2023,1,6,203411
8/6/2023,2,6,109022
8/6/2023,1,6,472613
8/6/2023,1,6,1776
8/6/2023,1,6,465212
8/6/2023,2,6,109025
8/6/2023,1,6,279437
8/6/2023,1,6,362170
8/6/2023,3,7,192976
8/6/2023,3,7,192979
8/6/2023,2,8,383185
8/6/2023,1,8,384061
8/6/2023,2,9,213780
8/6/2023,3,9,192010
8/6/2023,2,9,213782
8/6/2023,1,10,373848
8/7/2023,2,1,466871
8/7/2023,1,1,12319
8/7/2023,2,1,296073
8/7/2023,4,1,107482
8/7/2023,1,1,119401
8/7/2023,2,1,10782
8/7/2023,2,1,298087
8/7/2023,1,1,333114
8/7/2023,3,1,131902
8/7/2023,4,1,265091
8/7/2023,1,1,351486
8/7/2023,4,2,265094
8/7/2023,3,2,312981
8/7/2023,3,2,312985
8/7/2023,4,2,265097
8/7/2023,2,2,466874
8/7/2023,3,2,393875
8/7/2023,1,2,76175
8/7/2023,1,2,274613
8/7/2023,1,2,39050
8/7/2023,1,3,37229
8/7/2023,4,3,107474
8/7/2023,1,3,356219
8/7/2023,1,4,384218
8/7/2023,3,4,199150
8/7/2023,1,4,159331
8/7/2023,3,4,131900
8/7/2023,1,4,102714
8/7/2023,1,5,264078
8/7/2023,2,5,296075
8/7/2023,4,6,107478
8/7/2023,2,6,331707
8/7/2023,3,6,312983
8/7/2023,3,6,199146
8/7/2023,1,6,79576
8/7/2023,2,7,10784
8/7/2023,1,7,170778
8/7/2023,4,7,107480
8/7/2023,1,7,124585
8/7/2023,1,7,155764
8/7/2023,1,7,141784
8/7/2023,3,8,393880
8/7/2023,2,8,298085
8/7/2023,1,8,352358
8/7/2023,4,8,265100
8/7/2023,2,8,35547
8/7/2023,3,8,199148
8/7/2023,3,8,131898
8/7/2023,1,9,478940
8/7/2023,1,9,261404
8/7/2023,2,10,35545
8/7/2023,1,10,267973
8/7/2023,1,10,51292
8/7/2023,3,10,393878
8/7/2023,2,10,331705
8/8/2023,2,1,347412
8/8/2023,1,1,429673
8/8/2023,2,1,382396
8/8/2023,2,2,239187
8/8/2023,1,2,356681
8/8/2023,1,2,250303
8/8/2023,1,2,41510
8/8/2023,1,2,261421
8/8/2023,1,3,436569
8/8/2023,1,3,54942
8/8/2023,1,3,389513
8/8/2023,1,3,478689
8/8/2023,1,4,92654
8/8/2023,1,4,145922
8/8/2023,1,4,346663
8/8/2023,1,5,336479
8/8/2023,1,5,55765
8/8/2023,1,6,406766
8/8/2023,2,6,463656
8/8/2023,1,6,60268
8/8/2023,1,6,438786
8/8/2023,1,6,186169
8/8/2023,1,6,74477
8/8/2023,2,6,347410
8/8/2023,1,6,471430
8/8/2023,3,7,163464
8/8/2023,3,7,163467
8/8/2023,1,8,11555
8/8/2023,1,8,122362
8/8/2023,1,8,437938
8/8/2023,1,8,119868
8/8/2023,1,8,403856
8/8/2023,2,8,463654
8/8/2023,1,8,13132
8/8/2023,1,9,215649
8/8/2023,1,9,224707
8/8/2023,3,9,163469
8/8/2023,2,9,239189
8/8/2023,1,10,175658
8/8/2023,1,10,17477
8/8/2023,1,10,176714
8/8/2023,2,10,382392
8/8/2023,1,10,245842
8/8/2023,1,10,222154
8/9/2023,2,1,9232
8/9/2023,1,1,237617
8/9/2023,1,1,209306
8/9/2023,1,1,89346
8/9/2023,1,1,235739
8/9/2023,1,1,257164
8/9/2023,1,1,97681
8/9/2023,3,2,389872
8/9/2023,1,2,4703
8/9/2023,1,2,382950
8/9/2023,1,2,213984
8/9/2023,1,3,210159
8/9/2023,1,3,389676
8/9/2023,2,3,30043
8/9/2023,1,3,323312
8/9/2023,2,3,9234
8/9/2023,1,3,373071
8/9/2023,1,4,374877
8/9/2023,1,4,132045
8/9/2023,2,4,54469
8/9/2023,1,4,459829
8/9/2023,1,4,391443
8/9/2023,1,5,25847
8/9/2023,2,5,61445
8/9/2023,3,5,389874
8/9/2023,1,5,127553
8/9/2023,1,6,477318
8/9/2023,1,6,359743
8/9/2023,2,7,61447
8/9/2023,1,7,260625
8/9/2023,2,7,54472
8/9/2023,1,7,210510
8/9/2023,2,7,53525
8/9/2023,1,8,139960
8/9/2023,2,8,30039
8/9/2023,2,8,53527
8/9/2023,1,9,313629
8/9/2023,1,9,421960
8/9/2023,3,10,389877
8/9/2023,1,10,432574
8/10/2023,1,1,399554
8/10/2023,1,1,170594
8/10/2023,1,1,400318
8/10/2023,1,1,10927
8/10/2023,1,1,191692
8/10/2023,2,1,314977
8/10/2023,1,2,248392
8/10/2023,3,2,210367
8/10/2023,2,2,285958
8/10/2023,1,2,391407
8/10/2023,1,3,466303
8/10/2023,1,3,47765
8/10/2023,2,4,483537
8/10/2023,1,5,292617
8/10/2023,3,6,210361
8/10/2023,2,6,218432
8/10/2023,2,7,218430
8/10/2023,2,8,285960
8/10/2023,1,8,177460
8/10/2023,2,8,483539
8/10/2023,1,8,383248
8/10/2023,2,9,314974
8/10/2023,1,9,423232
8/10/2023,1,9,102710
8/10/2023,3,10,210363
8/10/2023,1,10,41431
8/11/2023,2,1,108533
8/11/2023,1,1,364006
8/11/2023,2,1,108536
8/11/2023,2,1,89443
8/11/2023,3,2,98144
8/11/2023,1,2,306395
8/11/2023,3,2,98150
8/11/2023,4,2,377788
8/11/2023,1,3,200784
8/11/2023,3,3,405987
8/11/2023,2,3,271833
8/11/2023,1,3,354948
8/11/2023,4,3,292584
8/11/2023,1,3,460696
8/11/2023,1,4,449695
8/11/2023,1,4,471112
8/11/2023,1,4,140373
8/11/2023,3,4,98148
8/11/2023,1,4,474400
8/11/2023,3,6,405981
8/11/2023,1,6,407896
8/11/2023,1,6,64961
8/11/2023,1,6,125143
8/11/2023,1,6,181827
8/11/2023,4,6,377783
8/11/2023,4,6,292580
8/11/2023,3,7,405983
8/11/2023,1,7,253616
8/11/2023,2,7,271836
8/11/2023,4,7,377785
8/11/2023,1,8,457987
8/11/2023,4,8,292588
